                   station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
                                  ABQ,8/6/2023 20:10,-106.6155,35.0419,M,M,270,25.3,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 20:15,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                  ABQ,8/6/2023 20:20,-106.6155,35.0419,M,M,270,25.3,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 20:25,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 20:30,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 20:35,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 20:40,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 20:45,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 20:50,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
        ABQ,8/6/2023 20:52,-106.6155,35.0419,100,8.95,250,19.55,1010.8,0,10,SCT,M,M,14000,M,M
                                         ABQ,8/6/2023 20:55,-106.6155,35.0419,M,M,M,M,M,M,10,CLR,M,M,M,M,M
                                ABQ,8/6/2023 21:00,-106.6155,35.0419,M,M,260,19.55,M,M,10,CLR,M,M,M,M,M
                                           ABQ,8/6/2023 21:05,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
              ABQ,8/6/2023 21:05,-106.6155,35.0419,100,8.95,250,27.6,M,0,10,SCT,M,M,14000,M,M
                                  ABQ,8/6/2023 21:10,-106.6155,35.0419,M,M,250,21.85,M,M,10,M,M,M,M,M,M
                                  ABQ,8/6/2023 21:15,-106.6155,35.0419,M,M,240,16.1,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 21:20,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 21:25,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 21:30,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 21:35,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                  ABQ,8/6/2023 21:40,-106.6155,35.0419,M,M,270,17.25,M,M,10,M,M,M,M,M,M
