    station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
                  TUS,2021-04-30 08:30,-110.938,32.1203,M,M,160.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 08:35,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 08:40,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 08:45,-110.938,32.1203,M,M,180.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 08:50,-110.938,32.1203,M,M,190.00,5.75,M,M,10.0,CLR,M,M,M,M,M
 TUS,2021-04-30 08:53,-110.938,32.1203,61.00,29.45,180.00,6.90,1017.40,0.00,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 08:55,-110.938,32.1203,M,M,170.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:00,-110.938,32.1203,M,M,160.00,9.20,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:05,-110.938,32.1203,M,M,150.00,9.20,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:10,-110.938,32.1203,M,M,140.00,9.20,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:15,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:20,-110.938,32.1203,M,M,220.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:25,-110.938,32.1203,M,M,190.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:30,-110.938,32.1203,M,M,180.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:35,-110.938,32.1203,M,M,180.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:40,-110.938,32.1203,M,M,180.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 09:45,-110.938,32.1203,M,M,200.00,4.60,M,M,10.0,CLR,M,M,M,M,M
